domain,threat_score
121.231.164.130:56625,1
42.234.157.76:37741,1
182.126.215.45:46171,1
58.208.12.74:34214,1
162.212.113.98:56864,1
101.109.137.45:33895,1
172.39.32.108:58802,1
117.87.222.76:51749,1
219.157.65.73:60819,1
112.27.91.185:49075,1
14.53.20.41:22859,1
112.133.195.58,1
125.69.86.192:36608,1
118.232.209.108:27409,1
114.32.238.88:50478,1
42.230.3.101:42944,1
220.125.119.222:2587,1
182.127.80.89:38704,1
110.155.54.100:52706,1
219.156.173.6:42733,1
221.15.248.24:50300,1
223.93.171.210:41388,1
42.227.147.116:38800,1
27.41.227.131:52727,1
111.42.67.49:43067,1
114.239.80.42:42880,1
162.212.114.200:32799,1
212.154.51.216:30312,1
178.62.250.195,1
45.154.1.58,1
201.103.20.67:29695,1
arufels.com,1
118.38.242.167:3647,1
hediyeler10gb-ramazan.net,1
saglikbakanligi-destek.org,1
hediye20gb.online,1
ramazan20gbinternet.com,1
hayatevesigar-20gb.com,1
49.82.252.4:58679,1
149.56.84.15,1
49.81.238.9:56989,1
61.241.170.153:40598,1
116.114.95.111:52212,1
123.4.54.173:47354,1
113.219.81.166:47060,1
176.113.161.37:46433,1
123.4.156.19:38722,1
27.41.176.93:48950,1
180.116.210.174:33699,1
58.243.126.93:55511,1
49.70.127.10:34688,1
42.230.250.178:47584,1
221.210.211.25:46417,1
ncpcgov.com,1
63.250.42.34,1
senevdekaldiyehediye.com,1
144.217.117.146,1
219.70.238.66:64752,1
175.199.142.182:46597,1
61.77.146.65:20271,1
175.212.95.112:16670,1
84.228.102.152:48248,1
187.107.191.197:16897,1
62.219.227.20:8868,1
1.34.120.36:13383,1
186.93.107.30:9874,1
218.21.171.51:54809,1
111.42.102.147:51198,1
172.39.45.241:43110,1
112.123.61.78:41987,1
125.47.80.74:52826,1
183.151.83.28:40708,1
111.42.66.55:41321,1
123.11.7.1:37021,1
211.137.225.120:47126,1
172.39.17.53:48347,1
172.45.29.119:38630,1
115.49.37.132:57282,1
111.43.223.173:60471,1
199.83.203.70:51846,1
114.234.46.95:44652,1
199.83.206.243:37837,1
111.43.223.44:55025,1
123.12.222.242:33710,1
182.113.199.176:41016,1
223.221.97.158:54705,1
172.39.93.127:57172,1
211.137.225.113:50145,1
82.81.215.149:39202,1
1.34.5.89:2028,1
98.159.99.37,1
162.212.113.168:46548,1
111.43.223.64:56644,1
115.59.24.255:51985,1
58.243.20.78:52701,1
111.43.223.151:44620,1
222.81.223.165:37298,1
111.43.223.45:48400,1
172.36.6.93:55045,1
123.11.78.157:50417,1
116.114.95.86:45407,1
172.45.8.99:55445,1
208.113.133.35,1
45.154.1.122,1
185.244.39.112,1
142.11.249.206,1
198.211.98.37,1
161.35.45.242,1
up4net.com,1
74.66.217.253:30736,1
111.43.223.167:38692,1
111.42.102.71:47073,1
111.43.223.69:50134,1
42.239.99.162:49390,1
111.43.223.54:59245,1
183.215.188.45:50925,1
180.124.235.240:47803,1
115.49.154.25:38119,1
111.42.103.28:57494,1
221.210.211.132:51677,1
172.45.11.187:40720,1
111.42.66.53:43970,1
111.43.223.136:59860,1
116.114.95.230:41130,1
42.226.73.191:47053,1
1.20.210.179:33715,1
23.238.204.36,1
218.234.125.7:59142,1
114.235.208.243:59231,1
162.212.114.65:54915,1
14.113.231.72:36810,1
58.243.123.161:60178,1
115.48.148.250:54328,1
58.255.191.220:60680,1
221.210.211.60:45332,1
182.115.245.137:41063,1
111.43.223.67:54654,1
116.114.95.186:51359,1
123.12.196.225:33710,1
159.65.249.66,1
45.95.169.254,1
51.89.182.239,1
89.121.31.159:29015,1
45.84.196.167,1
37.49.226.168,1
23.95.89.93,1
182.113.220.114:42221,1
176.32.35.22,1
167.99.182.209,1
165.227.217.70,1
142.11.232.26,1
jahesa.com,1
www.jahesa.com,1
37.232.98.44:51797,1
49.112.155.47:41014,1
115.50.166.178:43242,1
60.188.104.239:51717,1
110.179.5.188:40063,1
187.120.123.187:56024,1
219.154.105.40:50650,1
211.137.225.60:42264,1
111.43.223.24:54298,1
176.113.161.89:34511,1
111.42.103.48:33964,1
42.232.224.254:50142,1
36.33.128.252:55275,1
110.18.194.3:42680,1
76.98.216.130:4709,1
aeengineering.net,1
securefileinterneationaltransferthroughm.duckdns.org,1
45.95.168.254:1691,1
45.95.168.251,1
208.113.130.13,1
185.244.39.123,1
171.248.114.46:11489,1
swiftexpresscourier.vip,1
200.104.210.165:48507,1
piedmontrescue.org,1
jocuri.trophygaming.net,1
45.95.168.202,1
kristofferdaniels.com,1
ddl7.data.hu,1
coronetsfrank.ug,1
217.218.218.196:33127,1
123.11.194.45:49759,1
172.36.19.40:43417,1
116.114.95.234:54711,1
123.11.25.79:45985,1
172.39.10.232:53073,1
112.123.187.249:39182,1
172.36.59.176:47411,1
106.110.97.187:33010,1
221.14.13.121:45051,1
112.28.98.69:40069,1
112.17.123.56:36909,1
220.171.194.244:54439,1
162.212.114.107:39847,1
115.53.130.208:51467,1
60.184.172.193:37671,1
112.123.61.9:44731,1
211.137.225.61:45963,1
baybars.xyz,1
104.168.198.194,1
185.242.105.116,1
service-updater.hopto.org,1
hobbyiobby.com,1
109.185.130.131:55537,1
storage-file.tk,1
85.10.21.212:55587,1
23.94.154.115,1
49.115.195.186:36885,1
218.31.2.125:46536,1
115.202.84.123:46806,1
115.56.51.119:36516,1
123.10.159.88:34378,1
111.43.223.156:34205,1
219.155.209.111:51102,1
182.142.119.93:48142,1
115.59.17.176:47818,1
221.15.4.252:46581,1
182.127.88.130:42944,1
186.225.177.46:54312,1
27.41.181.223:35020,1
219.154.185.229:53532,1
106.110.125.58:53537,1
111.42.66.181:40706,1
110.183.228.201:53258,1
199.83.203.70:38265,1
120.199.0.43:54453,1
82.81.108.172:48371,1
112.160.56.81:57741,1
mybook22.s3-us-west-1.amazonaws.com,1
218.161.3.200:9780,1
usapglobal.usapglobal.org,1
taterbugfarm.com,1
185.172.110.234,1
dl4.joxi.net,1
27.155.87.120:7766,1
senevdekaldiyehediyenet.com,1
iletisimbakanligi20gb.com,1
faturali-faturasiz20gb.com,1
evdehayatvar-20gb.com,1
20gbkazanmafirsati.com,1
20gb-internet-kullan.com,1
20gbaktiflestirturkiye.com,1
172.45.59.143:32812,1
42.234.117.70:52032,1
173.15.162.156:3659,1
115.58.127.178:44554,1
36.33.133.226:42171,1
117.95.173.64:48422,1
162.212.115.118:37628,1
36.107.234.185:47149,1
199.83.200.194:59123,1
91.234.60.94:51472,1
27.41.178.53:53989,1
42.234.202.31:47562,1
111.43.223.22:37001,1
111.42.66.30:43370,1
167.99.60.170,1
cryline.net,1
kiencuonghotel.vn,1
c.vvvvvvvvv.ga:443,1
ramazanda20gb.xyz,1
hediy20gb-internet-online.net,1
usd-gold.com,1
112.170.205.85:60458,1
ramazanda20.site,1
20gbinternet.gratis,1
185.233.186.129,1
122.117.46.28:56294,1
61.221.169.152:22201,1
1.34.29.48:55945,1
188.24.105.94:33993,1
113.98.242.211:49851,1
36.39.47.194:47932,1
82.81.232.68:9442,1
121.168.227.85:18959,1
27.65.63.54:31505,1
1.34.27.167:7346,1
42.226.74.158:50053,1
222.139.66.54:35455,1
122.232.53.176:49541,1
111.42.103.27:36535,1
111.43.223.112:47199,1
42.235.63.163:42517,1
49.119.56.127:34464,1
115.58.132.211:40593,1
111.42.102.78:56238,1
114.226.9.206:55344,1
111.43.223.38:43367,1
176.113.161.59:42166,1
49.68.144.47:39194,1
134.209.165.195,1
lastmorgoth.com,1
49.89.227.78:37628,1
115.59.3.153:60261,1
42.235.24.9:58194,1
60.184.150.81:58341,1
176.113.161.94:56640,1
101.51.100.74:52031,1
172.45.19.251:53833,1
49.82.192.122:38380,1
36.44.73.226:38457,1
110.18.194.20:53061,1
114.226.139.37:38313,1
221.210.211.28:39731,1
182.113.240.159:48934,1
111.42.67.31:35243,1
172.39.35.208:51860,1
103.209.204.205:56138,1
pitmansticks.com,1
puzzlesway.ch,1
194.15.36.155,1
37.49.230.234,1
amirunico.ddns.net,1
ffv322.ru,1
114.32.4.184:2367,1
114.32.4.184:26950,1
45.19.201.181:12645,1
172.36.46.198:57832,1
111.43.223.52:44564,1
182.127.242.93:36171,1
216.180.117.101:33555,1
125.40.75.189:43741,1
172.36.57.117:58726,1
61.52.154.249:34417,1
112.123.109.196:52850,1
112.17.158.193:55824,1
111.40.79.79:34819,1
115.49.3.71:35426,1
118.255.208.60:37528,1
111.43.223.159:43766,1
124.67.89.238:34969,1
27.41.227.123:41450,1
111.42.102.70:35844,1
172.36.24.88:37562,1
221.210.211.132:55474,1
221.210.211.16:37945,1
112.17.104.45:42071,1
199.83.203.137:34781,1
167.250.49.155,1
bucketstrong.s3-us-west-1.amazonaws.com,1
bovientix.com,1
112.17.190.176:52549,1
182.113.56.170:38704,1
123.10.135.87:49316,1
111.42.102.136:60302,1
27.41.138.49:56642,1
162.212.114.8:43329,1
199.83.203.104:33297,1
211.137.225.106:50160,1
113.133.226.226:47994,1
211.137.225.60:48342,1
xaergtcrcd.info,1
myintromationszcj.win,1
myintromationsz.win,1
billieellish.org,1
yolks.bestsellertwo.net,1
srv-file9.gofile.io,1
shopjumpn.ch,1
dichthuatsnu.com,1
z.loyaltyaboveall.com,1
84.10.31.238:59097,1
27.41.213.143:37182,1
27.41.138.104:32995,1
172.36.49.78:44996,1
111.42.103.107:51147,1
111.42.102.149:44137,1
115.229.200.2:53809,1
199.83.205.205:59587,1
162.212.114.57:43242,1
172.39.42.216:49848,1
116.149.247.247:60337,1
110.154.250.225:51687,1
162.212.114.196:52274,1
182.126.183.195:47058,1
36.35.161.186:35150,1
123.10.101.22:48350,1
sirajaoloan.com,1
217.8.117.76,1
linx.li,1
htn13.com:82,1
saglikodemelerinial.org,1
45.95.168.247,1
178.62.204.84,1
tradingwithharmony.com,1
171.232.106.147:31136,1
221.210.211.30:45426,1
180.116.47.28:40003,1
49.82.196.117:42695,1
172.36.45.41:45155,1
182.222.195.192:3884,1
125.44.241.64:55036,1
119.102.153.184:45923,1
110.154.15.122:58741,1
182.127.64.253:54695,1
121.233.116.232:44223,1
221.14.237.63:48812,1
116.114.95.89:44423,1
125.125.44.18:54549,1
222.138.133.206:49382,1
66.57.55.210:54699,1
boscanatural.com,1
116.100.249.121:11296,1
setsd.xyz,1
setss.xyz,1
rockersdolphin.co.za,1
dr080.com,1
evdekaldiye20-gb.com,1
uygulamalarim-hediyeinternet.org,1
www-ecimer-uygulamayukleme-govtr.com,1
ucretsiz20gbturkiye.com,1
122.243.173.3:60917,1
muhtessemramazan20gb.com,1
185.112.146.165,1
badmildiou.com,1
treefighter.org,1
211.192.121.74:44435,1
79.18.119.169:43936,1
muhtesem20gb.xyz,1
milebgd.mycpanel.rs,1
hediyem20gb-internet.org,1
thesecuritysoftwarescannerindustrgreat.duckdns.org,1
tinckorm.beget.tech,1
baritaco.com,1
1podcast.xyz,1
115.49.246.62:36895,1
42.115.12.180:35740,1
111.43.223.121:54267,1
222.142.196.145:36431,1
77.43.133.49:44840,1
49.81.134.147:35592,1
182.117.160.121:37741,1
125.47.248.28:60029,1
219.155.62.175:46545,1
61.168.136.199:37608,1
116.114.95.108:59609,1
112.17.166.50:35881,1
162.212.114.62:45575,1
125.44.215.179:45207,1
185.172.110.221,1
e-internetim.com,1
hediye-internet.site,1
www.schoongezicht.org,1
platisher.xyz,1
updateflashplayer.link,1
167.250.49.155:8081,1
23.99.177.235,1
russchine2wsdyspecia20plumbingmaterialnb.duckdns.org,1
187.250.220.89:45717,1
45.84.196.200,1
218.70.144.50:40190,1
117.87.72.41:58679,1
199.83.204.132:38890,1
199.83.206.38:41493,1
111.43.223.194:57786,1
111.43.223.181:45562,1
162.212.112.189:36233,1
61.53.197.182:47965,1
111.42.103.78:37641,1
172.39.59.220:49336,1
211.137.225.126:58698,1
218.21.170.84:54113,1
159.255.187.120:51450,1
114.232.176.199:35577,1
115.53.102.161:45503,1
172.39.35.1:47243,1
cloud-server-updater2.co.za,1
supportalaskausa.org,1
113.116.176.162:7555,1
xn--20gb-tanmla-kullan-l0c.com,1
kazanin20gbturkiye.com,1
181.164.69.233:25780,1
fundbook.xyz,1
allpetsandpaws.com,1
45.89.230.141,1
189.252.214.199:46043,1
sendeyararlanturkiye20gb.com,1
chnes17wsdywealthandmoduleorganisationui.duckdns.org,1
88.247.194.52:7124,1
59.126.35.242:59827,1
61.75.111.224:46181,1
81.249.64.61:47159,1
evdekal-kampanyasi20gbhediye.com,1
116.177.179.202:57007,1
61.54.248.65:54517,1
42.227.202.34:35458,1
42.239.88.109:33432,1
219.154.145.111:54077,1
27.41.208.122:53989,1
219.155.130.92:44560,1
172.36.55.78:44524,1
172.45.20.164:50497,1
182.114.212.28:55150,1
123.9.37.45:34275,1
112.17.66.38:54929,1
89.148.255.10:45345,1
111.42.103.77:49997,1
147.75.67.253,1
45.148.10.174,1
31.146.124.20:34917,1
182.116.215.104:60581,1
111.43.223.72:38115,1
42.227.191.5:50425,1
159.255.187.47:59732,1
111.42.102.70:56189,1
162.212.115.91:44443,1
180.118.69.15:52063,1
58.243.127.176:35890,1
112.17.130.136:43043,1
111.43.223.177:46702,1
111.43.223.124:52777,1
216.180.117.45:56344,1
112.123.109.68:58903,1
199.83.205.25:44761,1
223.95.78.250:45239,1
zeroterwwgfbot.hoesbigmadzero.tk,1
159.65.160.94,1
51.15.55.79,1
115.53.63.184:53563,1
117.90.128.14:33586,1
221.160.177.226:4245,1
182.127.201.42:59585,1
123.10.229.210:52594,1
115.216.210.105:35318,1
115.59.118.51:34228,1
113.221.145.204:35210,1
42.227.202.209:45436,1
111.43.223.17:59334,1
116.114.95.50:44946,1
219.155.169.47:54267,1
219.155.173.125:52940,1
165.227.220.189,1
104.175.99.243:30943,1
206.189.208.7,1
185.163.47.253,1
yc5.timeisletitgo.ru,1
t37b.iwakalong.ru,1
1l04.timeisletitgo.ru,1
a.seeanu.ru,1
h1.iwakalong.ru,1
2xmy.timeisletitgo.ru,1
seeanu.ru,1
privacytoolsstore.website,1
3vc6.seeanu.ru,1
so4.seeanu.ru,1
3q9h.timeisletitgo.ru,1
zzv.seeanu.ru,1
27.41.224.202:42504,1
176.113.161.45:34472,1
180.120.12.85:41514,1
36.108.228.213:33653,1
115.49.76.131:56305,1
111.43.223.77:42503,1
115.63.60.199:39367,1
199.83.205.205:47145,1
111.42.103.55:53196,1
182.126.213.171:50081,1
114.239.37.159:39279,1
42.227.186.34:41088,1
180.124.214.4:41864,1
182.121.152.74:59597,1
200.233.206.164:29712,1
www.mononet.lv,1
simpl.pw,1
104.244.79.235,1
saglikgoalapp.site,1
185.212.129.54,1
10022020newfolder1002002231-service1002.space,1
115.49.77.55:52853,1
14.113.229.49:36810,1
123.96.134.180:58672,1
61.52.144.240:48330,1
114.235.202.95:53247,1
42.239.132.107:56562,1
59.55.253.105:43952,1
111.42.66.8:53180,1
42.234.86.212:33472,1
211.137.225.101:41499,1
124.67.89.74:49591,1
211.137.225.77:59159,1
115.61.2.125:45051,1
oskarnews.gazashare.com,1
oz.timeisletitgo.ru,1
2.56.240.32,1
81.196.213.134:6632,1
mylocalfoodie.com.au,1
187.63.19.112:14930,1
taxukrebates.com,1
222.138.181.140:52260,1
112.122.61.250:35738,1
49.89.228.167:53241,1
111.43.223.59:49442,1
115.56.119.6:43509,1
92.41.46.206:2742,1
80.92.189.70:33394,1
110.155.51.173:55647,1
199.83.207.230:43122,1
176.113.161.66:54004,1
199.83.203.174:55619,1
182.126.101.85:37433,1
123.10.20.166:36895,1
125.113.66.85:33978,1
42.239.168.235:55153,1
arianegerkens.com,1
daricci.de,1
cerisiers.be,1
betopceo.com,1
batdongsanbentre.com.vn,1
rangebroadcasting.com,1
stelamedien.de,1
cheaptours.in.ua,1
45.95.169.234,1
167.172.206.156,1
104.168.169.137,1
85.100.127.218:45646,1
periotexas.com,1
179.156.192.195:41997,1
pyxalis.com,1
167.99.84.182,1
121.154.43.105:53192,1
kazanturkiye20gb.com,1
176.178.184.124:32217,1
chinatyres.net,1
88.218.16.38,1
194.48.152.10,1
123.194.60.238:52754,1
118.46.7.246:34817,1
118.232.208.215:45195,1
220.71.176.94:14072,1
192.236.147.100:1950,1
37.34.228.1:30592,1
62.215.101.230:59574,1
24.115.48.43:37623,1
208.68.39.30,1
85.217.170.105,1
47.46.231.38:54076,1
178.242.54.236:49542,1
27.147.40.128:22976,1
220.135.8.228:50594,1
41.64.170.241:38406,1
175.212.52.9:65408,1
218.32.118.1:13579,1
46.100.56.152:59984,1
139.99.113.2,1
95.179.254.204,1
159.89.180.180,1
45.148.122.113,1
103.146.124.143,1
www.zskyjov.cz,1
88.218.17.149,1
182.127.21.105:51609,1
115.49.74.215:45757,1
60.189.29.124:51717,1
111.42.103.37:36346,1
162.212.113.149:47364,1
123.13.5.90:57818,1
42.230.253.28:46581,1
211.137.225.2:58348,1
211.137.225.129:43781,1
115.48.151.80:46927,1
111.42.67.73:36894,1
27.41.182.54:52727,1
49.89.139.161:51008,1
42.230.253.144:39125,1
162.212.114.88:44356,1
23.95.89.71,1
qlifamily.org,1
wmagri.co.uk,1
zic.ly,1
www.lawlortherapy.com,1
thecoachinglounge.net,1
soluc.es,1
pilatesrishon.net,1
humdingerdesigns.com.au,1
harimbaofek.net,1
dentistesamson.com,1
filegotosecureothers.duckdns.org,1
173.21.50.161:16647,1
85.204.116.216,1
88.156.169.98:59344,1
88.218.16.37,1
digibookspublishing.com,1
182.116.107.161:50650,1
112.123.2.207:53970,1
77.43.236.254:43288,1
122.241.24.146:53809,1
31.146.124.61:36542,1
1.246.222.41:4743,1
182.126.238.159:48829,1
111.42.103.45:56813,1
42.234.247.85:45291,1
116.177.178.206:46789,1
89.148.204.161:43288,1
162.212.115.125:55939,1
182.119.102.175:52826,1
genqur.com,1
uewizi.com,1
79.179.199.159:19730,1
denverktrade.xyz,1
merbay.ru,1
167.114.129.9,1
23.247.102.120,1
104.168.44.166,1
220.82.140.17:52649,1
112.123.61.204:47214,1
162.212.113.14:41911,1
199.83.204.160:59457,1
111.43.223.72:34286,1
106.110.123.168:46241,1
42.235.42.19:42517,1
123.11.4.23:45844,1
111.43.223.53:58587,1
218.21.170.85:41086,1
115.59.77.8:50096,1
111.43.223.201:41979,1
182.113.55.206:50053,1
172.39.12.113:43931,1
123.10.30.133:54258,1
218.21.171.55:59848,1
123.122.232.190:48768,1
116.22.49.238:46488,1
49.68.250.118:55732,1
117.63.51.128:41970,1
mcdc.club,1
bbfjjf8.com,1
37.233.22.124:13474,1
siicg8lgadurupkt.com,1
ws3lfkm.com,1
qut6oga5219bf00e.com,1
4c8ida.db.files.1drv.com,1
1.246.223.15:3221,1
189.223.27.185:37278,1
201.202.55.118:37469,1
mail.autoshops.online,1
46.20.211.254:16982,1
216.180.117.191:53446,1
knowingforget.xyz,1
172.39.95.161:54502,1
42.227.203.3:49889,1
115.54.175.125:33765,1
123.10.148.8:54110,1
42.228.192.219:42755,1
114.226.255.199:49910,1
221.160.177.130:4912,1
115.58.100.249:40282,1
42.231.253.177:38603,1
124.230.99.203:40112,1
172.45.10.241:41931,1
162.212.113.168:59351,1
42.239.189.246:46831,1
123.241.112.94:45016,1
171.235.177.250:50361,1
soapstampingmachines.com,1
122.116.211.220:49808,1
to4karu.ru,1
177.137.107.131:53429,1
saglikbakanligindanhediye20gb.com,1
saglikliapp.live,1
wmwifbajxxbcxmucxmlc.com,1
www.highlight-pyrotechnik.at,1
81.17.16.122:42323,1
167.99.110.100,1
206.189.68.47,1
45.95.168.97,1
192.236.147.67,1
87e2jwewp.sudyd80oefw08e902ollaidhailsfu89q.online:44783,1
23.228.143.58:44467,1
49.68.122.135:42492,1
111.43.223.108:47843,1
106.111.36.97:51459,1
172.45.16.82:57329,1
49.117.189.177:55281,1
62.16.48.25:35032,1
115.59.15.145:49712,1
111.42.102.89:48737,1
31.146.129.206:34215,1
61.52.115.251:46545,1
42.225.217.216:42773,1
36.34.150.235:41597,1
180.104.77.224:57014,1
properrty.co,1
87.246.7.58,1
84.54.144.151:29847,1
175.212.31.241:59527,1
5.80.68.84:21447,1
45.249.91.173,1
theholistictrainer.com,1
castmart.ga,1
a.top4top.io,1
27.76.91.206:9276,1
hediye-internet-saglik.org,1
162.212.114.150:45928,1
113.245.189.4:38557,1
222.74.186.136:46226,1
222.74.186.134:50040,1
112.123.61.18:59722,1
77.43.198.253:35039,1
172.36.41.195:58652,1
211.137.225.96:45256,1
123.10.59.120:54457,1
60.186.83.82:42618,1
123.10.128.227:59979,1
180.123.59.159:53945,1
119.125.131.57:52606,1
111.43.223.136:53549,1
125.45.59.107:52130,1
183.215.188.45:49767,1
webxposndytechnologyhardsoftware6buyers.duckdns.org,1
cassiagumrefined.com,1
121.148.122.219:5895,1
106.248.202.245:45017,1
1.64.98.249:62482,1
121.122.87.76:53453,1
14.41.57.152:22235,1
79.136.27.40:33750,1
159.89.233.138,1
23.254.204.253,1
162.212.113.62:58116,1
167.172.209.209,1
170.130.55.65,1
167.172.167.26,1
144.202.124.211,1
88.218.17.222,1
192.210.236.38,1
reesn.xyz,1
qasga.xyz,1
51.38.101.119,1
zxcet.xyz,1
xxbdr.xyz,1
zwset.xyz,1
xsryx.xyz,1
xsdtx.xyz,1
138.197.153.117,1
182.126.193.9:35162,1
42.226.69.42:56747,1
125.42.234.118:48829,1
211.137.225.125:58434,1
121.226.143.49:59184,1
111.43.223.163:58816,1
36.34.234.8:60259,1
110.18.194.234:45469,1
222.138.17.196:48367,1
218.21.170.244:33600,1
114.239.112.118:53998,1
222.138.176.98:36613,1
199.83.203.85:56494,1
182.222.195.145:1423,1
222.140.199.55:59235,1
182.127.79.81:43215,1
115.61.2.219:45051,1
115.49.196.36:54551,1
113.240.186.132:57550,1
61.53.248.159:50809,1
172.36.45.90:50905,1
123.4.53.238:50081,1
5.199.174.173,1
192.119.87.242,1
178.128.191.83,1
aurumboy.com,1
61.241.170.8:38605,1
222.246.20.121:45935,1
221.210.211.26:50903,1
172.36.56.155:43513,1
115.49.197.228:56193,1
1.30.215.144:34208,1
115.52.163.164:39072,1
175.4.192.21:34060,1
182.124.77.75:38722,1
111.42.66.137:53652,1
106.110.129.163:33094,1
183.147.67.39:45764,1
113.102.205.218:42789,1
218.31.4.75:58310,1
216.180.117.188:49155,1
plexle.us,1
brightstore.com.ng,1
devastatedibexe.com,1
221.210.211.10:35618,1
211.137.225.128:53642,1
159.255.187.81:55344,1
111.43.223.54:35408,1
172.36.31.133:45314,1
221.15.7.184:43656,1
42.239.104.112:54110,1
111.43.223.163:35823,1
115.61.10.192:33710,1
111.43.223.52:51159,1
199.83.207.49:54682,1
221.161.31.8:56066,1
36.35.160.240:38882,1
120.212.208.227:48733,1
175.10.73.252:48250,1
176.113.161.93:42166,1
162.212.113.18:35888,1
42.231.65.39:54545,1
221.210.211.187:42042,1
206.189.218.100,1
206.189.210.89,1
office-archive-input.com,1
98.159.110.39,1
178.128.191.164,1
167.99.89.3,1
79.159.207.150:1524,1
182.113.226.52:38778,1
14.113.228.59:36810,1
124.230.172.94:51560,1
125.42.233.198:50120,1
122.227.125.161:35318,1
172.39.14.205:60126,1
182.127.71.166:48340,1
211.137.225.59:57775,1
111.43.223.35:39727,1
116.114.95.104:50196,1
172.45.58.142:44251,1
36.107.45.129:35001,1
123.10.182.204:38201,1
220.134.84.236:57702,1
176.113.161.120:46413,1
111.43.223.164:45984,1
162.212.115.247:50165,1
117.86.24.209:43284,1
123.9.233.170:46389,1
219.155.135.6:44227,1
221.155.68.193:54408,1
outcaste-television.000webhostapp.com,1
121.123.37.121:5229,1
80.210.20.94:37396,1
xuhss.com,1
138.68.235.124,1
58.120.159.133:53141,1
80.235.214.123:45202,1
zigyyt.com,1
lehzig.com,1
46.6.1.167:12098,1
220.135.134.208:61012,1
59.3.94.190:35526,1
42.235.38.141:56462,1
58.243.121.195:43169,1
111.43.223.124:47166,1
115.62.39.217:33109,1
103.117.152.74:35920,1
111.42.102.72:35384,1
111.43.223.152:45927,1
111.42.66.180:52642,1
221.210.211.148:45285,1
36.35.161.166:51846,1
182.113.235.86:45057,1
111.42.66.18:54276,1
172.39.36.46:55566,1
222.188.222.71:38621,1
199.83.203.28:43856,1
60.188.101.182:44556,1
123.10.159.189:60403,1
faisalburger.pk,1
hro-mp.de,1
27.41.187.214:45852,1
115.52.244.45:44560,1
45.138.97.46,1
165.227.115.226,1
hmbwgroup.com,1
gargiulo.com.ar,1
www.xuhss.com,1
92.53.64.203,1
51.178.81.75,1
50.3.177.106,1
45.95.169.232,1
37.49.226.186,1
205.185.118.62,1
185.172.110.250,1
178.62.84.15,1
172.107.31.12,1
165.227.218.79,1
138.68.10.222,1
108.174.197.76,1
104.168.198.26,1
159.89.116.220,1
80.211.102.87,1
188.83.202.25:23156,1
l95dtz8.com,1
c1vfsbk.com,1
v0rzpbu.com,1
ebwz497.com,1
geronaga.com,1
jomar2020.com.br,1
yesxx.xyz,1
hrrwn.xyz,1
68.170.93.182:36011,1
78.188.224.31:47692,1
221.210.211.15:37334,1
116.114.95.180:56930,1
162.212.115.44:50844,1
116.112.28.94:42803,1
172.39.21.168:58916,1
42.233.149.34:40280,1
182.113.212.238:58029,1
222.142.235.145:34378,1
114.226.81.155:48203,1
199.83.207.207:59775,1
116.149.240.238:40397,1
111.42.102.74:44242,1
199.83.205.154:47568,1
211.137.225.70:34825,1
211.137.225.54:37512,1
211.137.225.87:59482,1
221.210.211.20:56283,1
178.64.69.237:55563,1
115.59.77.58:49440,1
116.114.95.68:45538,1
20gbverdimgitti.com,1
114.35.2.68:15878,1
114.35.2.68:32308,1
anjelo-directhelp.de,1
89.34.27.10,1
vmi367745.contaboserver.net,1
152.250.68.72:14114,1
109.165.170.178:3456,1
58.54.84.129:47987,1
61.52.73.157:59419,1
221.210.211.16:40398,1
49.89.234.53:53534,1
124.230.97.31:43761,1
218.21.171.45:38598,1
42.239.93.155:40076,1
123.4.32.19:58861,1
222.217.65.112:57728,1
111.38.8.71:51412,1
116.114.95.86:41825,1
77.43.131.238:34278,1
221.210.211.23:55422,1
122.254.18.24:1080,1
123.10.51.103:48112,1
122.234.175.245:40776,1
162.212.113.10:50151,1
222.136.118.116:60581,1
111.42.103.78:47296,1
www.anjelo-directhelp.de,1
cp31245.tmweb.ru,1
enjoycosmetic.ru,1
107.175.8.75,1
disk.karelia.pro,1
191.37.220.200:16972,1
bibpap.com,1
chinese2stdy3profesionalandhealthanalyz.duckdns.org,1
uc1d90d3a84cb53ca05cfc8120f2.dl.dropboxusercontent.com,1
78.186.190.222:17012,1
106.104.115.213:30358,1
59.125.190.210:56936,1
221.158.124.81:2063,1
1.34.183.212:62109,1
221.155.253.61:6651,1
5.29.175.150:59666,1
1.34.128.245:62501,1
chnesstdywealthandmoduleorganisationap16.duckdns.org,1
stdykungeduationaldeveloper15investmenqg.duckdns.org,1
42.82.191.105:3898,1
122.116.9.14:15816,1
69.229.0.133:53066,1
14.48.41.82:7762,1
91.98.230.88:29026,1
165.227.96.86,1
213.57.78.231:21145,1
177.76.198.208:31009,1
111.42.102.147:44221,1
111.43.223.72:32797,1
162.212.112.178:41837,1
115.55.10.60:52260,1
199.83.206.83:44010,1
180.123.208.212:47639,1
49.116.212.4:56641,1
111.42.103.6:34862,1
114.229.42.210:48650,1
103.206.100.252:39309,1
199.83.204.76:39273,1
1.246.223.44:3506,1
42.238.188.54:55147,1
113.243.0.76:34060,1
125.42.254.127:33045,1
uniteddefence8forstdygorvermentsocialeyx.duckdns.org,1
anaekppystdy4initalymedicalconsultancy.duckdns.org,1
cherinetiles.com,1
73.55.122.210:35456,1
111.42.66.46:40550,1
36.105.81.45:37643,1
114.235.199.165:43471,1
111.42.66.45:44883,1
221.210.211.102:33214,1
